entity	raw_type	final_type	type_source	notes
AMOT	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AMPD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AMTN	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AMY1C	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
AMY2A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
AMY2B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
AMZ2P1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANAPC1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANAPC4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANAPC5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANG	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANGPTL4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANGPTL6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANK1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANK2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANK3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKEF1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKFY1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKH	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKK1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ANKRD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKRD11	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKRD18A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKRD26	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKRD29	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKRD30A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKRD34A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKRD55	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKRD7	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKRD9	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKS1A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKS1B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKS3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANKS6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANLN	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANO1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ANO4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANO6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANOS1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANP32A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANPEP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ANTXR2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANXA1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ANXA11	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANXA2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ANXA2R	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANXA3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ANXA4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ANXA5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ANXA6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ANXA7	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AOC1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
AOC3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
AOPEP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AOX1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AP1M1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AP1S1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AP1S3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AP2M1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AP3B1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AP3B2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AP3D1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AP3S2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AP5M1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APAF1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APBA2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APC	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APC2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APCDD1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APCS	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
APEX1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APLN	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APLP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
APLP2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
APOA1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
APOA2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
APOA4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
APOA5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APOB	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APOBEC3A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APOBEC3B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APOBR	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
APOC1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APOC2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APOC3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APOC4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APOD	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
APOE	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
APOF	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APOH	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APOL1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
APOL2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APOL4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APOL6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APPL1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APPL2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
APRT	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
AQP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
AQP3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AQP4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AQP5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AQP7	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AQP8	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AQP9	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARAF	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARAP3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARC	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AREG	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARF1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ARFGAP2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARFGAP3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARFGEF1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARFGEF2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARFRP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARG1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ARG2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGAP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGAP10	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGAP11A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGAP18	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGAP26	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGAP28	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGAP29	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGAP32	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGAP35	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGAP4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGAP6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGDIA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGDIB	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGEF1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGEF10	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGEF10L	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGEF11	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGEF28	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGEF38	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGEF39	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGEF4	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGEF5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARHGEF9	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARID1A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARID1B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARID2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARID4A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARID5B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARL11	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARL2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ARL5B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARL6	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARL6IP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARL6IP5	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARMH3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARMS2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARNT	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARNT2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARNTL	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARNTL2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARPC2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARRB1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARRB2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARRDC3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARSA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARSB	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARSG	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARTN	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARV1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARVCF	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ARX	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
AS3MT	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASAH1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASAP1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASAP3	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASB15	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASCC1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASCL1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASCL2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASF1A	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASF1B	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASGR2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ASH1L	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASIC1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ASIC2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ASIP	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASL	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASMT	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ASMTL	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASNS	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ASPA	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ASPG	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASPH	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ASPM	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASPN	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASRGL1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ASS1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:target:tail
ASTN1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASTN2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASXL1	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
ASXL2	gene/protein	Protein_or_Gene	raw_json	context_agree:graph_rule:associated_with:head
